Date: 2024-04-30, Time: 21:45:22, Temperature: 30, Humidity: 38
Date: 2024-06-22, Time: 19:08:45, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:08:56, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:09:07, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:09:18, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:09:29, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:09:39, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:09:50, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:10:01, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:10:11, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:10:22, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:10:33, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:10:43, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:10:54, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:11:05, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:11:16, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:11:27, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:11:38, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:11:48, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:12:00, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:12:10, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:12:21, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:12:33, Temperature: 32, Humidity: 36
Date: 2024-06-22, Time: 19:12:44, Temperature: 32, Humidity: 36
Date: 2024-06-22, Time: 19:13:13, Temperature: 32, Humidity: 36
Date: 2024-06-22, Time: 19:13:23, Temperature: 32, Humidity: 36
Date: 2024-06-22, Time: 19:13:34, Temperature: 32, Humidity: 36
Date: 2024-06-22, Time: 19:13:45, Temperature: 32, Humidity: 36
Date: 2024-06-22, Time: 19:13:55, Temperature: 32, Humidity: 36
Date: 2024-06-22, Time: 19:14:06, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:14:17, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:14:28, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:14:39, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:14:50, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:15:00, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:15:11, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:15:22, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:15:32, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:15:43, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:15:54, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:16:04, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:16:15, Temperature: 31, Humidity: 38
Date: 2024-06-22, Time: 19:16:26, Temperature: 31, Humidity: 38
Date: 2024-06-22, Time: 19:16:37, Temperature: 31, Humidity: 38
Date: 2024-06-22, Time: 19:16:47, Temperature: 31, Humidity: 38
Date: 2024-06-22, Time: 19:16:59, Temperature: 31, Humidity: 38
Date: 2024-06-22, Time: 19:17:10, Temperature: 31, Humidity: 38
Date: 2024-06-22, Time: 19:17:22, Temperature: 31, Humidity: 38
Date: 2024-06-22, Time: 19:17:33, Temperature: 31, Humidity: 38
Date: 2024-06-22, Time: 19:17:44, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:17:55, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:18:05, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:18:16, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:18:27, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:18:37, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:18:49, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:19:00, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:19:10, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:19:21, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:19:32, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:19:45, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:19:56, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:20:06, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:20:17, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:20:28, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:20:38, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:20:49, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:21:00, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:21:10, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:21:21, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:21:32, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:21:42, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:21:53, Temperature: 31, Humidity: 37
Date: 2024-06-22, Time: 19:22:04, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:22:14, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:22:25, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:22:36, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:22:46, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:22:57, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:23:07, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:23:18, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:23:29, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:23:39, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:23:50, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:24:01, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:24:11, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:24:22, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:24:33, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:24:44, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:24:55, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:25:06, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:25:16, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:25:27, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:25:37, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:25:48, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:25:59, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:26:09, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:26:20, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:26:31, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:26:41, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:26:52, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:27:03, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:27:13, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:27:24, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:27:35, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:27:45, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:27:56, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:28:07, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:28:17, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:28:28, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:28:39, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:28:49, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:29:00, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:29:10, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:29:22, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:29:32, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:29:43, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:29:54, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:30:04, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:30:15, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:30:26, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:30:36, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:30:47, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:30:58, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:31:09, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:31:20, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:31:30, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:31:41, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:31:52, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:32:02, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:32:13, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:32:24, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:32:34, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:32:45, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:32:56, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:33:06, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:33:17, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:33:28, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:33:39, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:33:49, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:34:00, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:34:11, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:34:21, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:34:32, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:34:43, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:34:53, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:35:04, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:35:15, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:35:26, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:35:36, Temperature: 31, Humidity: 35
Date: 2024-06-22, Time: 19:35:47, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:35:58, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:36:08, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:36:19, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:36:30, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:36:41, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:36:51, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:37:02, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:37:13, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:37:23, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:37:34, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:37:45, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:37:55, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:38:06, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:38:17, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:38:27, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:38:38, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:38:49, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:38:59, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:39:10, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:39:21, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:39:32, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:39:43, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:39:53, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:40:04, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:40:15, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:40:25, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:40:36, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:40:47, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:40:57, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:41:08, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:41:19, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:41:29, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:41:40, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:41:51, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:42:01, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:42:12, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:42:23, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:42:33, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:42:44, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:42:55, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:43:06, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:43:16, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:43:27, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:43:38, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:43:48, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:43:59, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:44:10, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:44:20, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:44:31, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:44:42, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:44:52, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:45:03, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:45:14, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:45:25, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:45:35, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:45:46, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:45:57, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:46:08, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:46:18, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:46:29, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:46:40, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:46:50, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:47:01, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:47:12, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:47:22, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:47:33, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:47:44, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:47:54, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:48:05, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:48:16, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:48:26, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:48:37, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:48:48, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:48:59, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:49:09, Temperature: 31, Humidity: 36
Date: 2024-06-22, Time: 19:49:20, Temperature: 31, Humidity: 36
Date: 2024-06-23, Time: 14:16:12, Temperature: 32, Humidity: 49
Date: 2024-06-23, Time: 14:16:28, Temperature: 32, Humidity: 49
Date: 2024-06-23, Time: 14:16:39, Temperature: 32, Humidity: 49
Date: 2024-06-23, Time: 14:16:51, Temperature: 31, Humidity: 49
Date: 2024-06-23, Time: 14:17:04, Temperature: 31, Humidity: 49
Date: 2024-06-23, Time: 14:17:19, Temperature: 31, Humidity: 50
Date: 2024-06-23, Time: 14:17:31, Temperature: 31, Humidity: 53
Date: 2024-06-23, Time: 14:17:47, Temperature: 31, Humidity: 58
Date: 2024-06-23, Time: 14:17:58, Temperature: 31, Humidity: 63
Date: 2024-06-23, Time: 14:18:09, Temperature: 31, Humidity: 66
Date: 2024-06-23, Time: 14:18:21, Temperature: 31, Humidity: 67
Date: 2024-06-23, Time: 14:18:32, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:18:43, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:18:54, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:19:04, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:19:17, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:19:28, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:19:50, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:20:02, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:20:13, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:20:24, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:20:35, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:20:48, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:20:59, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:21:09, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:21:22, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:21:36, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:21:47, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:21:58, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:22:09, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:22:21, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:22:32, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:22:43, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:22:54, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:23:07, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:23:18, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:23:30, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:23:41, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:23:54, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:24:04, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:24:16, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:24:31, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:24:43, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:24:54, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:25:09, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:25:21, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:25:32, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:25:43, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:25:56, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:26:07, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:26:18, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:26:31, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:26:43, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:26:58, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:27:10, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:27:22, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:27:33, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:27:48, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:28:00, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:28:13, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:28:23, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:28:36, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:28:49, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:29:02, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:29:14, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:29:28, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:29:39, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:29:52, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:30:06, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:30:18, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:30:31, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:30:42, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:30:53, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:31:09, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:31:20, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:31:31, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:31:43, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:31:55, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:32:05, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:32:17, Temperature: 32, Humidity: 67
Date: 2024-06-23, Time: 14:32:28, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:32:52, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:33:06, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:33:18, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:33:29, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:33:41, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:33:53, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:34:04, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:34:17, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:34:35, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:34:53, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:35:06, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:35:18, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:35:30, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:35:42, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:35:53, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:36:05, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:36:17, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:36:28, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:36:42, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:36:53, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:37:04, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:37:16, Temperature: 31, Humidity: 68
Date: 2024-06-23, Time: 14:37:27, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:37:38, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:37:49, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:38:00, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:38:11, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:38:23, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:38:34, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:38:45, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:38:56, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:39:07, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:39:19, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:39:29, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:39:42, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:39:54, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:40:04, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:40:17, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:40:28, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:40:38, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:40:50, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:41:01, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:41:12, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:41:23, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:41:34, Temperature: 31, Humidity: 69
Date: 2024-06-23, Time: 14:41:46, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:41:57, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:42:07, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:42:20, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:42:30, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:42:41, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:42:54, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:43:05, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:43:18, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:43:31, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:43:47, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:43:58, Temperature: 32, Humidity: 69
Date: 2024-06-23, Time: 14:44:09, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:44:20, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:44:38, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:44:53, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:45:04, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:45:17, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:45:30, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:45:54, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:46:15, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:46:30, Temperature: 32, Humidity: 68
Date: 2024-06-23, Time: 14:46:41, Temperature: 32, Humidity: 68
Date: 2024-06-27, Time: 00:27:25, Temperature: 32, Humidity: 44
Date: 2024-06-27, Time: 00:27:36, Temperature: 32, Humidity: 44
